,equivalence_class,Occurrence,Word count,tf,Document,IDF,tf-idf
436,air,1,1,0.004310344827586207,Smoking ,2.0794415416798357,0.008963110093447567
437,albumin,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
438,altitude,1,1,0.009259259259259259,Boiling ,2.4849066497880004,0.023008394905444447
439,altitude,1,1,0.02040816326530612,Pressure Cooking ,2.4849066497880004,0.05071238060791837
440,altitudes,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
441,boiled water,1,2,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
442,boiling,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
443,bottle,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
444,bubbles,2,1,0.018518518518518517,Boiling ,2.4849066497880004,0.04601678981088889
445,bubbles,1,1,0.01639344262295082,Scalding ,2.4849066497880004,0.04073617458668853
446,bubbles increase,1,2,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
447,causes,1,1,0.009259259259259259,Boiling ,2.4849066497880004,0.023008394905444447
448,causes,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
449,cellulose,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
450,cereals,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
451,change,1,1,0.009259259259259259,Boiling ,2.4849066497880004,0.023008394905444447
452,change,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
453,conditions,1,1,0.009259259259259259,Boiling ,1.791759469228055,0.016590365455815322
454,conditions,2,1,0.012903225806451613,Grilling ,1.791759469228055,0.023119477022297483
455,conditions,1,1,0.004310344827586207,Smoking ,1.791759469228055,0.007723101160465754
456,conditions,1,1,0.014925373134328358,Sous Vide ,1.791759469228055,0.02674267864519485
457,cook,1,1,0.009259259259259259,Boiling ,0.6131044728864089,0.005676893267466749
458,cook,1,1,0.01639344262295082,Cockaigne ,0.6131044728864089,0.01005089299813785
459,cook,3,2,0.01,Deep Frying ,0.6131044728864089,0.006131044728864089
460,cook,1,1,0.018518518518518517,Deglazing ,0.6131044728864089,0.011353786534933498
461,cook,1,1,0.045454545454545456,Frying ,0.6131044728864089,0.027868385131200404
462,cook,1,1,0.022222222222222223,Poaching ,0.6131044728864089,0.013624543841920198
463,cook,1,1,0.02040816326530612,Pressure Cooking ,0.6131044728864089,0.012512336181355282
464,cook,1,1,0.03225806451612903,Roasting ,0.6131044728864089,0.019777563641497062
465,cook,4,1,0.0547945205479452,Sauteing ,0.6131044728864089,0.03359476563761144
466,cook,2,1,0.05263157894736842,Simmering ,0.6131044728864089,0.03226865646770573
467,cook,3,1,0.01293103448275862,Smoking ,0.6131044728864089,0.0079280750804277
468,cook,1,1,0.011904761904761904,Stewing ,0.6131044728864089,0.007298862772457248
469,cook,1,1,0.02702702702702703,Tempering ,0.6131044728864089,0.016570391159092132
470,cook foods,1,2,0.009259259259259259,Boiling ,2.4849066497880004,0.023008394905444447
471,cook foods,1,2,0.02631578947368421,Simmering ,2.4849066497880004,0.06539228025757896
472,cooking foods,1,2,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
473,effect,1,1,0.009259259259259259,Boiling ,1.3862943611198906,0.012836058899258245
474,effect,1,1,0.0033333333333333335,Deep Frying ,1.3862943611198906,0.0046209812037329686
475,effect,1,1,0.0064516129032258064,Grilling ,1.3862943611198906,0.008943834587870262
476,effect,1,1,0.02040816326530612,Pressure Cooking ,1.3862943611198906,0.02829172165550797
477,effect,2,2,0.03278688524590164,Scalding ,1.3862943611198906,0.04545227413507838
478,effect,2,1,0.023809523809523808,Stewing ,1.3862943611198906,0.03300700859809263
479,effects boiling,1,2,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
480,egg,1,1,0.009259259259259259,Boiling ,1.5686159179138452,0.014524221462165234
481,egg,7,2,0.15555555555555556,Poaching ,1.5686159179138452,0.24400692056437592
482,egg,3,2,0.5,Shirring ,1.5686159179138452,0.7843079589569226
483,egg,1,1,0.004310344827586207,Smoking ,1.5686159179138452,0.006761275508249333
484,egg,2,1,0.05405405405405406,Tempering ,1.5686159179138452,0.08479004961696461
485,egg beater,1,2,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
486,evaporation,1,1,0.009259259259259259,Boiling ,2.0794415416798357,0.019254088348887366
487,evaporation,2,1,0.05128205128205128,Clay Pot ,2.0794415416798357,0.10663802777845312
488,evaporation,2,1,0.023809523809523808,Stewing ,2.0794415416798357,0.049510512897138946
489,factors,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
490,fiber,1,1,0.009259259259259259,Boiling ,2.4849066497880004,0.023008394905444447
491,fiber,1,1,0.02631578947368421,Simmering ,2.4849066497880004,0.06539228025757896
492,fire,1,1,0.009259259259259259,Boiling ,1.5686159179138452,0.014524221462165234
493,fire,6,1,0.02,Deep Frying ,1.5686159179138452,0.031372318358276904
494,fire,3,3,0.01935483870967742,Grilling ,1.5686159179138452,0.030360308088655072
495,fire,1,1,0.03225806451612903,Roasting ,1.5686159179138452,0.050600513481091784
496,fire,2,1,0.008620689655172414,Smoking ,1.5686159179138452,0.013522551016498666
497,flavors,1,1,0.009259259259259259,Boiling ,1.5686159179138452,0.014524221462165234
498,flavors,1,1,0.022222222222222223,Poaching ,1.5686159179138452,0.03485813150919656
499,flavors,1,1,0.03225806451612903,Roasting ,1.5686159179138452,0.050600513481091784
500,flavors,2,1,0.03278688524590164,Scalding ,1.5686159179138452,0.051430030095535914
501,flavors,1,1,0.004310344827586207,Smoking ,1.5686159179138452,0.006761275508249333
502,form,1,1,0.009259259259259259,Boiling ,1.0986122886681098,0.010172336006186201
503,form,1,1,0.018518518518518517,Deglazing ,1.0986122886681098,0.020344672012372403
504,form,1,1,0.045454545454545456,Frying ,1.0986122886681098,0.04993692221218681
505,form,2,1,0.012903225806451613,Grilling ,1.0986122886681098,0.014175642434427224
506,form,1,1,0.02040816326530612,Pressure Cooking ,1.0986122886681098,0.022420658952410404
507,form,1,1,0.01639344262295082,Scalding ,1.0986122886681098,0.01801003751914934
508,form,3,1,0.01293103448275862,Smoking ,1.0986122886681098,0.014206193387949696
509,form,4,2,0.047619047619047616,Stewing ,1.0986122886681098,0.05231487088895761
510,gas,1,1,0.009259259259259259,Boiling ,2.0794415416798357,0.019254088348887366
511,gas,1,1,0.0064516129032258064,Grilling ,2.0794415416798357,0.013415751881805393
512,gas,1,1,0.004310344827586207,Smoking ,2.0794415416798357,0.008963110093447567
513,germs,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
514,health purposes,1,2,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
515,influence,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
516,jar,1,1,0.009259259259259259,Boiling ,2.4849066497880004,0.023008394905444447
517,jar,1,1,0.01639344262295082,Cockaigne ,2.4849066497880004,0.04073617458668853
518,kettle,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
519,kind,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
520,many recipes,1,2,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
521,mind,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
522,ones form,1,2,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
523,parts,1,1,0.009259259259259259,Boiling ,1.791759469228055,0.016590365455815322
524,parts,1,1,0.01639344262295082,Cockaigne ,1.791759469228055,0.029373106052918936
525,parts,1,1,0.0033333333333333335,Deep Frying ,1.791759469228055,0.005972531564093517
526,parts,1,1,0.0064516129032258064,Grilling ,1.791759469228055,0.011559738511148741
527,pieces,1,1,0.009259259259259259,Boiling ,1.5686159179138452,0.014524221462165234
528,pieces,2,1,0.006666666666666667,Deep Frying ,1.5686159179138452,0.010457439452758968
529,pieces,1,1,0.0064516129032258064,Grilling ,1.5686159179138452,0.010120102696218356
530,pieces,1,1,0.0136986301369863,Sauteing ,1.5686159179138452,0.02148788928649103
531,pieces,1,1,0.011904761904761904,Stewing ,1.5686159179138452,0.018673999022783872
532,place,2,1,0.018518518518518517,Boiling ,1.5686159179138452,0.029048442924330467
533,place,1,1,0.01639344262295082,Cockaigne ,1.5686159179138452,0.025715015047767957
534,place,1,1,0.0136986301369863,Sauteing ,1.5686159179138452,0.02148788928649103
535,place,1,1,0.01639344262295082,Scalding ,1.5686159179138452,0.025715015047767957
536,place,6,1,0.02586206896551724,Smoking ,1.5686159179138452,0.040567653049496
537,point,4,1,0.037037037037037035,Boiling ,1.791759469228055,0.06636146182326129
538,point,2,1,0.006666666666666667,Deep Frying ,1.791759469228055,0.011945063128187034
539,point,1,1,0.0064516129032258064,Grilling ,1.791759469228055,0.011559738511148741
540,point,3,1,0.07894736842105263,Simmering ,1.791759469228055,0.14145469493905696
541,pork ribs,1,2,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
542,pressure,2,1,0.018518518518518517,Boiling ,2.4849066497880004,0.04601678981088889
543,pressure,7,1,0.14285714285714285,Pressure Cooking ,2.4849066497880004,0.35498666425542863
544,quantity,2,1,0.018518518518518517,Boiling ,1.791759469228055,0.033180730911630645
545,quantity,2,1,0.006666666666666667,Deep Frying ,1.791759469228055,0.011945063128187034
546,quantity,1,1,0.0136986301369863,Sauteing ,1.791759469228055,0.024544650263398013
547,quantity,1,1,0.02702702702702703,Tempering ,1.791759469228055,0.04842593160075825
548,rapidity,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
549,reason syrups,1,2,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
550,recipe,1,1,0.009259259259259259,Boiling ,0.8754687373538999,0.00810619201253611
551,recipe,1,1,0.01639344262295082,Cockaigne ,0.8754687373538999,0.014351946513998359
552,recipe,1,1,0.0033333333333333335,Deep Frying ,0.8754687373538999,0.002918229124513
553,recipe,1,1,0.0064516129032258064,Grilling ,0.8754687373538999,0.005648185402283225
554,recipe,1,1,0.02040816326530612,Pressure Cooking ,0.8754687373538999,0.01786670892558979
555,recipe,3,3,0.0410958904109589,Sauteing ,0.8754687373538999,0.03597816728851643
556,recipe,2,2,0.03278688524590164,Scalding ,0.8754687373538999,0.028703893027996717
557,recipe,1,1,0.014925373134328358,Sous Vide ,0.8754687373538999,0.013066697572446266
558,recipe,1,1,0.027777777777777776,Steaming ,0.8754687373538999,0.024318576037608328
559,recipe,2,2,0.05405405405405406,Tempering ,0.8754687373538999,0.04732263445156216
560,rise,3,1,0.027777777777777776,Boiling ,2.0794415416798357,0.0577622650466621
561,rise,1,1,0.02040816326530612,Pressure Cooking ,2.0794415416798357,0.04243758248326195
562,rise,1,1,0.01639344262295082,Scalding ,2.0794415416798357,0.034089205601308785
563,sauce,1,1,0.009259259259259259,Boiling ,1.5686159179138452,0.014524221462165234
564,sauce,5,2,0.09259259259259259,Deglazing ,1.5686159179138452,0.14524221462165232
565,sauce,1,1,0.0136986301369863,Sauteing ,1.5686159179138452,0.02148788928649103
566,sauce,1,1,0.004310344827586207,Smoking ,1.5686159179138452,0.006761275508249333
567,sauce,3,1,0.03571428571428571,Stewing ,1.5686159179138452,0.05602199706835161
568,saucepan,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
569,shape,1,1,0.009259259259259259,Boiling ,2.4849066497880004,0.023008394905444447
570,shape,1,1,0.0064516129032258064,Grilling ,2.4849066497880004,0.016031655805083873
571,size,1,1,0.009259259259259259,Boiling ,2.4849066497880004,0.023008394905444447
572,size,2,1,0.008620689655172414,Smoking ,2.4849066497880004,0.021421609049896553
573,stove,1,1,0.009259259259259259,Boiling ,2.4849066497880004,0.023008394905444447
574,stove,1,1,0.011904761904761904,Stewing ,2.4849066497880004,0.029582222021285718
575,substances,1,1,0.009259259259259259,Boiling ,2.4849066497880004,0.023008394905444447
576,substances,2,1,0.006666666666666667,Deep Frying ,2.4849066497880004,0.016566044331920004
577,surface,5,1,0.046296296296296294,Boiling ,1.5686159179138452,0.07262110731082616
578,surface,8,1,0.05161290322580645,Grilling ,1.5686159179138452,0.08096082156974685
579,surface,1,1,0.0136986301369863,Sauteing ,1.5686159179138452,0.02148788928649103
580,surface,1,1,0.014925373134328358,Sous Vide ,1.5686159179138452,0.023412177879311123
581,surface,1,1,0.027777777777777776,Steaming ,1.5686159179138452,0.0435726643864957
582,tendency,1,1,0.009259259259259259,Boiling ,2.4849066497880004,0.023008394905444447
583,tendency,1,1,0.004310344827586207,Smoking ,2.4849066497880004,0.010710804524948277
584,tissues,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
585,utensil,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
586,vessel,1,1,0.009259259259259259,Boiling ,2.0794415416798357,0.019254088348887366
587,vessel,2,1,0.04081632653061224,Pressure Cooking ,2.0794415416798357,0.0848751649665239
588,vessel,4,2,0.1111111111111111,Steaming ,2.0794415416798357,0.2310490601866484
589,wastes fuel,1,2,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
590,weather,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
591,whisk,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
592,work,2,1,0.018518518518518517,Boiling ,2.0794415416798357,0.03850817669777473
593,work,1,1,0.01639344262295082,Cockaigne ,2.0794415416798357,0.034089205601308785
594,work,1,1,0.004310344827586207,Smoking ,2.0794415416798357,0.008963110093447567
595,world,1,1,0.009259259259259259,Boiling ,3.1780538303479458,0.02942642435507357
596,clay,1,1,0.02564102564102564,Clay Pot ,3.1780538303479458,0.08148855975251143
597,clay pot,3,4,0.07692307692307693,Clay Pot ,3.1780538303479458,0.2444656792575343
598,clay pot cooking,2,3,0.05128205128205128,Clay Pot ,3.1780538303479458,0.16297711950502286
599,cooking times,1,2,0.02564102564102564,Clay Pot ,2.4849066497880004,0.06371555512276923
600,cooking times,1,2,0.02040816326530612,Pressure Cooking ,2.4849066497880004,0.05071238060791837
601,detergents,1,1,0.02564102564102564,Clay Pot ,3.1780538303479458,0.08148855975251143
602,dish,1,1,0.02564102564102564,Clay Pot ,1.791759469228055,0.04594255049302705
603,dish,1,1,0.16666666666666666,Shirring ,1.791759469228055,0.2986265782046758
604,dish,3,1,0.03571428571428571,Stewing ,1.791759469228055,0.06399140961528767
605,dish,3,1,0.08108108108108109,Tempering ,1.791759469228055,0.14527779480227473
606,dolbier,1,1,0.02564102564102564,Clay Pot ,3.1780538303479458,0.08148855975251143
607,french clay pot,1,3,0.02564102564102564,Clay Pot ,3.1780538303479458,0.08148855975251143
608,history,1,1,0.02564102564102564,Clay Pot ,3.1780538303479458,0.08148855975251143
609,leached,1,1,0.02564102564102564,Clay Pot ,3.1780538303479458,0.08148855975251143
610,none,1,1,0.02564102564102564,Clay Pot ,3.1780538303479458,0.08148855975251143
611,nutrients,1,1,0.02564102564102564,Clay Pot ,3.1780538303479458,0.08148855975251143
612,release steam,1,2,0.02564102564102564,Clay Pot ,3.1780538303479458,0.08148855975251143
613,releases,1,1,0.02564102564102564,Clay Pot ,3.1780538303479458,0.08148855975251143
614,roman times,1,2,0.02564102564102564,Clay Pot ,3.1780538303479458,0.08148855975251143
615,saute,1,1,0.02564102564102564,Clay Pot ,1.791759469228055,0.04594255049302705
616,saute,1,2,0.018518518518518517,Deglazing ,1.791759469228055,0.033180730911630645
617,saute,1,1,0.045454545454545456,Frying ,1.791759469228055,0.08144361223763887
618,saute,11,9,0.1506849315068493,Sauteing ,1.791759469228055,0.26999115289737813
619,scrubbing,1,1,0.02564102564102564,Clay Pot ,3.1780538303479458,0.08148855975251143
620,soaps,1,1,0.02564102564102564,Clay Pot ,3.1780538303479458,0.08148855975251143
621,technique,4,2,0.10256410256410256,Clay Pot ,1.5686159179138452,0.1608836838885995
622,technique,6,2,0.09836065573770492,Cockaigne ,1.5686159179138452,0.15429009028660773
623,technique,4,2,0.0547945205479452,Sauteing ,1.5686159179138452,0.08595155714596411
624,technique,2,2,0.03278688524590164,Scalding ,1.5686159179138452,0.051430030095535914
625,technique,8,2,0.11940298507462686,Sous Vide ,1.5686159179138452,0.18729742303448899
626,tender,1,1,0.02564102564102564,Clay Pot ,1.5686159179138452,0.040220920972149875
627,tender,1,1,0.0033333333333333335,Deep Frying ,1.5686159179138452,0.005228719726379484
628,tender,2,4,0.012903225806451613,Grilling ,1.5686159179138452,0.020240205392436712
629,tender,3,1,0.07894736842105263,Simmering ,1.5686159179138452,0.12383809878267199
630,tender,1,1,0.011904761904761904,Stewing ,1.5686159179138452,0.018673999022783872
631,unglazed clay pot,2,3,0.05128205128205128,Clay Pot ,3.1780538303479458,0.16297711950502286
632,boneless,1,1,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
633,breast,6,2,0.09836065573770492,Cockaigne ,3.1780538303479458,0.31259545872274874
634,burner,2,1,0.03278688524590164,Cockaigne ,3.1780538303479458,0.10419848624091627
635,center,1,1,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
636,check,1,1,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
637,chicken,8,1,0.13114754098360656,Cockaigne ,2.0794415416798357,0.2727136448104703
638,chicken,3,1,0.01,Deep Frying ,2.0794415416798357,0.020794415416798356
639,chicken,1,1,0.02040816326530612,Pressure Cooking ,2.0794415416798357,0.04243758248326195
640,chicken breasts,1,2,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
641,chicken isn,1,2,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
642,chicken taste,1,2,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
643,coat,2,1,0.03278688524590164,Cockaigne ,3.1780538303479458,0.10419848624091627
644,cooking chicken,1,2,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
645,cooks,1,1,0.01639344262295082,Cockaigne ,1.791759469228055,0.029373106052918936
646,cooks,1,1,0.0136986301369863,Sauteing ,1.791759469228055,0.024544650263398013
647,cooks,1,1,0.02631578947368421,Simmering ,1.791759469228055,0.04715156497968565
648,cooks,1,1,0.027777777777777776,Steaming ,1.791759469228055,0.04977109636744597
649,counter,1,1,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
650,countertop,1,1,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
651,end,1,1,0.01639344262295082,Cockaigne ,1.2321436812926323,0.02019907674250217
652,end,2,1,0.006666666666666667,Deep Frying ,1.2321436812926323,0.008214291208617549
653,end,1,1,0.0064516129032258064,Grilling ,1.2321436812926323,0.007949314072855693
654,end,1,1,0.022222222222222223,Poaching ,1.2321436812926323,0.02738097069539183
655,end,1,1,0.01639344262295082,Scalding ,1.2321436812926323,0.02019907674250217
656,end,2,1,0.008620689655172414,Smoking ,1.2321436812926323,0.01062192828700545
657,end,1,1,0.014925373134328358,Sous Vide ,1.2321436812926323,0.018390204198397497
658,gas range,1,2,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
659,instant,1,1,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
660,isn,1,1,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
661,least,1,1,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
662,marinade,1,1,0.01639344262295082,Cockaigne ,2.4849066497880004,0.04073617458668853
663,marinade,1,1,0.0064516129032258064,Grilling ,2.4849066497880004,0.016031655805083873
664,medium,2,1,0.03278688524590164,Cockaigne ,2.4849066497880004,0.08147234917337706
665,medium,1,1,0.014925373134328358,Sous Vide ,2.4849066497880004,0.037088158952059705
666,medium heat,1,2,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
667,medium-high heat,1,2,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
668,middle,1,1,0.01639344262295082,Cockaigne ,2.4849066497880004,0.04073617458668853
669,middle,1,1,0.03225806451612903,Roasting ,2.4849066497880004,0.08015827902541936
670,minute,1,1,0.01639344262295082,Cockaigne ,1.791759469228055,0.029373106052918936
671,minute,3,2,0.061224489795918366,Pressure Cooking ,1.791759469228055,0.10969955934049316
672,minute,1,1,0.014925373134328358,Sous Vide ,1.791759469228055,0.02674267864519485
673,minute,1,1,0.02631578947368421,Stir Frying ,1.791759469228055,0.04715156497968565
674,not,1,1,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
675,object,1,1,0.01639344262295082,Cockaigne ,2.4849066497880004,0.04073617458668853
676,object,2,1,0.012903225806451613,Grilling ,2.4849066497880004,0.03206331161016775
677,pan bottom,1,2,0.01639344262295082,Cockaigne ,2.4849066497880004,0.04073617458668853
678,pan bottom,1,2,0.01639344262295082,Scalding ,2.4849066497880004,0.04073617458668853
679,pepper,1,1,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
680,pilot,1,1,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
681,pin,1,1,0.01639344262295082,Cockaigne ,2.4849066497880004,0.04073617458668853
682,pin,1,1,0.02040816326530612,Pressure Cooking ,2.4849066497880004,0.05071238060791837
683,points,1,1,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
684,purpose,1,1,0.01639344262295082,Cockaigne ,1.791759469228055,0.029373106052918936
685,purpose,1,1,0.0064516129032258064,Grilling ,1.791759469228055,0.011559738511148741
686,purpose,1,1,0.01639344262295082,Scalding ,1.791759469228055,0.029373106052918936
687,purpose,1,3,0.004310344827586207,Smoking ,1.791759469228055,0.007723101160465754
688,range,3,1,0.04918032786885246,Cockaigne ,2.4849066497880004,0.1222085237600656
689,range,3,1,0.07894736842105263,Stir Frying ,2.4849066497880004,0.19617684077273687
690,return,1,1,0.01639344262295082,Cockaigne ,2.4849066497880004,0.04073617458668853
691,return,1,1,0.004310344827586207,Smoking ,2.4849066497880004,0.010710804524948277
692,seasoning,1,1,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
693,thermometer,1,1,0.01639344262295082,Cockaigne ,1.791759469228055,0.029373106052918936
694,thermometer,2,2,0.006666666666666667,Deep Frying ,1.791759469228055,0.011945063128187034
695,thermometer,1,1,0.022222222222222223,Poaching ,1.791759469228055,0.03981687709395678
696,thermometer,1,1,0.014925373134328358,Sous Vide ,1.791759469228055,0.02674267864519485
697,thickness,1,1,0.01639344262295082,Cockaigne ,2.4849066497880004,0.04073617458668853
698,thickness,2,1,0.008620689655172414,Smoking ,2.4849066497880004,0.021421609049896553
699,trivet,1,1,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
700,uncooked side,1,2,0.01639344262295082,Cockaigne ,3.1780538303479458,0.05209924312045813
701,advice,3,1,0.01,Deep Frying ,3.1780538303479458,0.03178053830347946
702,allium,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
703,amounts,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
704,baking soda,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
705,basket,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
706,batch,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
707,batter,5,1,0.016666666666666666,Deep Frying ,3.1780538303479458,0.052967563839132425
708,beef,1,1,0.0033333333333333335,Deep Frying ,2.0794415416798357,0.006931471805599453
709,beef,2,1,0.008620689655172414,Smoking ,2.0794415416798357,0.017926220186895134
710,beef,1,1,0.014925373134328358,Sous Vide ,2.0794415416798357,0.031036440920594564
711,beer,2,1,0.006666666666666667,Deep Frying ,2.4849066497880004,0.016566044331920004
712,beer,1,1,0.011904761904761904,Stewing ,2.4849066497880004,0.029582222021285718
713,biodiesel,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
714,bird,4,1,0.013333333333333334,Deep Frying ,3.1780538303479458,0.04237405107130594
715,bit,1,1,0.0033333333333333335,Deep Frying ,2.4849066497880004,0.008283022165960002
716,bit,2,1,0.008620689655172414,Smoking ,2.4849066497880004,0.021421609049896553
717,boilover,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
718,bread sticks,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
719,bread-wrapped,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
720,breading,7,2,0.023333333333333334,Deep Frying ,3.1780538303479458,0.0741545893747854
721,breading sticks,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
722,breakdown,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
723,briefly,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
724,burns,4,1,0.013333333333333334,Deep Frying ,2.4849066497880004,0.03313208866384001
725,burns,2,1,0.008620689655172414,Smoking ,2.4849066497880004,0.021421609049896553
726,buttermilk,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
727,candy bars,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
728,caps,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
729,care,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
730,cause,2,1,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
731,caution,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
732,certain classes,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
733,change oil,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
734,cheese,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
735,children,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
736,chip pan,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
737,chip pan fire,2,3,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
738,chip pans,2,2,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
739,chips vegetables,1,2,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
740,chopsticks,2,1,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
741,class f,2,4,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
742,class k,2,4,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
743,clothes,3,1,0.01,Deep Frying ,3.1780538303479458,0.03178053830347946
744,coating,1,1,0.0033333333333333335,Deep Frying ,2.0794415416798357,0.006931471805599453
745,coating,1,1,0.045454545454545456,Frying ,2.0794415416798357,0.09452007007635617
746,coating,1,1,0.02631578947368421,Stir Frying ,2.0794415416798357,0.05472214583367988
747,coconut oil,2,2,0.006666666666666667,Deep Frying ,3.1780538303479458,0.02118702553565297
748,combination,1,1,0.0033333333333333335,Deep Frying ,2.0794415416798357,0.006931471805599453
749,combination,1,1,0.0064516129032258064,Grilling ,2.0794415416798357,0.013415751881805393
750,combination,1,1,0.004310344827586207,Smoking ,2.0794415416798357,0.008963110093447567
751,compounds,1,1,0.0033333333333333335,Deep Frying ,3.1780538303479458,0.010593512767826486
752,contact,3,1,0.01,Deep Frying ,1.791759469228055,0.01791759469228055
753,contact,2,1,0.012903225806451613,Grilling ,1.791759469228055,0.023119477022297483
754,contact,2,1,0.008620689655172414,Smoking ,1.791759469228055,0.015446202320931508
755,contact,1,1,0.014925373134328358,Sous Vide ,1.791759469228055,0.02674267864519485
